,country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017,is_green
2935,BRA,Brazil,Salto Santiago,BRA0002672,1420.0,-25.65,-52.6167,Hydro,,,,1980.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1011797,2017.0,,,,,,,,,6178.62,6100.71,6476.44,5560.08,5155.01,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2936,BRA,Brazil,Salto São Pedro,BRA0026885,3.65,-25.6625,-51.9656,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,14.33,15.36,18.12,15.37,15.34,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2937,BRA,Brazil,Salto Três de Maio,BRA0028653,20.0,-8.7464,-55.0325,Hydro,,,,2010.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1068027,2017.0,,,,,,,,,69.38,78.49,74.31,74.51,61.81,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2938,BRA,Brazil,Salto Voltão,BRA0003047,8.2,-26.7833,-52.5,Hydro,,,,2001.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1093214,2017.0,,,,,,,,,30.78,37.92,36.62,35.16,32.76,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2939,BRA,Brazil,Salto das Flores,BRA0028831,6.7,-26.6667,-53.6639,Hydro,,,,2011.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1063205,2017.0,,,,,,,,,20.84,27.72,28.16,26.97,25.1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2940,BRA,Brazil,Salto do Iporanga,BRA0002626,36.87,-24.0997,-47.7203,Hydro,,,,1989.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1012495,2017.0,,,,,,,,,71.24,131.5,156.09,142.3,117.8,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2941,BRA,Brazil,Salto do Jardim,BRA0002628,1.19,-26.2425,-51.2758,Hydro,,,,1966.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,4.48,5.42,5.36,5.26,4.7,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2942,BRA,Brazil,Salto do Paraopeba,BRA0002633,2.46,-20.5067,-43.9861,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,8.27,10.76,10.63,10.57,10.12,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2943,BRA,Brazil,Salto do Passo Velho,BRA0002173,1.8,-26.75,-52.4167,Hydro,,,,2001.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1093213,2017.0,,,,,,,,,6.66,8.2,7.93,7.65,7.27,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2944,BRA,Brazil,Salto do Rio Verdinho,BRA0028760,93.0,-19.1456,-50.7672,Hydro,,,,2010.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1054700,2017.0,,,,,,,,,308.38,360.84,383.54,378.74,376.74,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2945,BRA,Brazil,Salvador,BRA0002683,19.73,-12.8603,-38.3521,Waste,,,,2010.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1080535,2017.0,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Waste
2946,BRA,Brazil,Samuel,BRA0002687,216.75,-8.7516,-63.4544,Hydro,,,,1989.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1011771,2017.0,,,,,,,,,970.68,928.25,881.04,888.38,785.31,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2947,BRA,Brazil,Sangradouro 2,BRA0030381,29.9,-29.912,-50.2823,Wind,,,,2012.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1065727,2017.0,,,,,,,,,107.2,81.43,85.43,97.3,99.59,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1,1
2948,BRA,Brazil,Sangradouro 3,BRA0030330,27.6,-29.9595,-50.3114,Wind,,,,2012.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1065727,2017.0,,,,,,,,,98.96,78.77,78.85,89.82,91.93,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1,1
2949,BRA,Brazil,Sansuy,BRA0029907,1.92,-12.6935,-38.3147,Oil,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,3.79,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
2950,BRA,Brazil,Sansuy,BRA0030436,1.825,-23.6473,-46.842,Oil,,,,2011.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,3.6,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
2951,BRA,Brazil,Santa Adélia,BRA0027343,42.0,-21.3372,-48.293,Biomass,,,,2002.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
2952,BRA,Brazil,Santa Adélia,BRA0028186,1.0,-23.244,-47.7685,Hydro,,,,2006.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,2.45,4.29,3.56,3.67,4.0,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2953,BRA,Brazil,Santa Ana,BRA0029778,6.304,-27.4983,-49.0353,Hydro,,,,2010.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1078576,2017.0,,,,,,,,,20.63,28.24,24.51,27.35,24.44,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2954,BRA,Brazil,Santa Branca,BRA0002696,56.05,-23.3756,-45.8761,Hydro,,,,1999.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,185.64,222.72,223.86,225.5,204.52,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2955,BRA,Brazil,Santa Bárbara,BRA0031277,1.1,-20.8061,-42.3636,Hydro,,,,2013.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,3.66,4.51,4.48,4.79,3.94,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2956,BRA,Brazil,Santa Carolina,BRA0030723,10.5,-28.6151,-51.4034,Hydro,,,,2016.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1097889,2017.0,,,,,,,,,32.76,41.09,44.89,42.56,37.99,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2957,BRA,Brazil,Santa Cecília,BRA0029151,1.75,-15.9822,-55.3756,Hydro,,,,2016.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,3.72,6.36,6.15,6.16,5.44,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2958,BRA,Brazil,Santa Clara,BRA0002699,60.0,-17.8508,-40.3106,Hydro,,,,2002.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,207.23,239.15,217.67,230.11,200.85,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2959,BRA,Brazil,Santa Clara,BRA0028361,120.168,-25.6478,-51.9536,Hydro,,,,2005.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,400.68,466.12,534.05,463.75,427.37,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2960,BRA,Brazil,Santa Clara I,BRA0028850,3.6,-25.6478,-51.9536,Hydro,,,,2005.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,14.14,15.15,17.88,15.16,15.13,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2961,BRA,Brazil,Santa Clara I,BRA0030292,30.0,-5.2432,-35.8988,Wind,,,,2014.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1088375,2017.0,,,,,,,,,,,126.81,115.48,98.9,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1,1
2962,BRA,Brazil,Santa Clara II,BRA0030308,30.0,-5.2675,-35.9102,Wind,,,,2014.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,126.81,115.48,98.9,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1,1
2963,BRA,Brazil,Santa Clara III,BRA0030293,30.0,-5.2688,-35.9036,Wind,,,,2014.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,126.81,115.48,98.9,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1,1
2964,BRA,Brazil,Santa Clara IV,BRA0030307,30.0,-5.2394,-35.9135,Wind,,,,2014.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,126.81,115.48,98.9,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1,1
2965,BRA,Brazil,Santa Clara V,BRA0030378,30.0,-5.2597,-35.9217,Wind,,,,2014.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1088375,2017.0,,,,,,,,,,,126.81,115.48,98.9,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1,1
2966,BRA,Brazil,Santa Clara VI,BRA0030304,30.0,-5.2403,-35.927,Wind,,,,2014.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,126.81,115.48,98.9,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1,1
2967,BRA,Brazil,Santa Cruz,BRA0027557,1.4,-25.1494,-49.4217,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,2.1,4.21,4.04,4.05,3.48,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2968,BRA,Brazil,Santa Cruz,BRA0026701,3.97,-12.2117,-45.4681,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,12.38,18.4,15.12,15.92,13.06,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2969,BRA,Brazil,Santa Cruz AB (Antiga Ometto),BRA0001609,86.4,-21.7545,-48.0793,Biomass,,,,2009.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
2970,BRA,Brazil,Santa Cruz de Monte Negro,BRA0029434,17.01,-10.2303,-63.2336,Hydro,,,,2014.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1093194,2017.0,,,,,,,,,62.64,77.95,73.33,73.45,69.5,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2971,BRA,Brazil,Santa Cândida I,BRA0027767,29.0,-22.1016,-48.4722,Biomass,,,,2002.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
2972,BRA,Brazil,Santa Cândida II,BRA0031739,55.0,-22.1054,-48.529,Biomass,,,,2016.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
2973,BRA,Brazil,Santa Edwiges II,BRA0028183,13.0,-14.3556,-46.1928,Hydro,,,,2006.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1063536,2017.0,,,,,,,,,14.94,43.4,42.39,43.47,35.71,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2974,BRA,Brazil,Santa Edwiges III,BRA0028182,11.6,-14.3717,-46.2914,Hydro,,,,2009.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1063537,2017.0,,,,,,,,,13.55,38.95,38.04,39.01,32.09,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2975,BRA,Brazil,Santa Elisa - Unidade I,BRA0028232,58.0,-21.1057,-48.068,Biomass,,,,2002.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
2976,BRA,Brazil,Santa Elisa - Unidade II,BRA0027537,4.0,-21.119,-47.9995,Biomass,,,,2002.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
2977,BRA,Brazil,Santa Fé,BRA0031156,2.0,-21.7704,-48.5403,Oil,,,,2012.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,3.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
2978,BRA,Brazil,Santa Fé,BRA0027922,6.4,-21.8145,-48.6043,Biomass,,,,1976.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
2979,BRA,Brazil,Santa Fé I,BRA0028752,30.0,-22.0231,-43.1628,Hydro,,,,2008.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,104.81,117.42,121.14,121.62,102.74,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2980,BRA,Brazil,Santa Gabriela,BRA0028996,24.0,-17.5375,-54.4333,Hydro,,,,2009.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1078132,2017.0,,,,,,,,,90.01,111.93,105.79,110.02,100.37,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2981,BRA,Brazil,Santa Helena,BRA0030961,5.335,-17.7561,-44.4725,Hydro,,,,2014.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1063749,2017.0,,,,,,,,,9.64,16.86,16.15,16.19,13.63,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2982,BRA,Brazil,Santa Helena,BRA0030173,10.0,-21.9955,-53.4217,Biomass,,,,2011.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1063749,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
2983,BRA,Brazil,Santa Helena,BRA0030834,29.7,-5.4721,-35.9162,Wind,,,,2015.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,115.87,114.01,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,1
2984,BRA,Brazil,Santa Helena,BRA0028213,4.8,-22.7968,-47.653,Biomass,,,,1990.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1063749,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
2985,BRA,Brazil,Santa Helena Açúcar e Álcool,BRA0028115,4.4,-17.8185,-50.5298,Biomass,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
2986,BRA,Brazil,Santa Hermínia,BRA0028452,1.2,-22.8093,-50.0674,Biomass,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
2987,BRA,Brazil,Santa Ines,BRA0029810,2.6,-21.0821,-48.0248,Biomass,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
2988,BRA,Brazil,Santa Isabel,BRA0028401,46.0,-21.5065,-49.2004,Biomass,,,,1980.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1080558,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
2989,BRA,Brazil,Santa Izabel,BRA0029430,1.0,-20.4183,-54.4197,Hydro,,,,2009.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,2.56,4.16,4.05,4.33,3.93,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2990,BRA,Brazil,Santa Juliana,BRA0030166,88.0,-19.3023,-47.464,Biomass,,,,2010.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
2991,BRA,Brazil,Santa Laura,BRA0027972,15.0,-26.7666,-52.3178,Hydro,,,,2007.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1063539,2017.0,,,,,,,,,57.77,70.24,67.86,64.03,59.64,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2992,BRA,Brazil,Santa Luzia Alto,BRA0029652,28.5,-26.6119,-52.5297,Hydro,,,,2011.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1088154,2017.0,,,,,,,,,94.64,119.88,116.1,115.96,116.19,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2993,BRA,Brazil,Santa Luzia D´Oeste,BRA0026716,3.0,-12.3453,-61.7697,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,6.01,9.7,9.3,9.32,7.88,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
2994,BRA,Brazil,Santa Luzia I,BRA0030006,130.0,-21.4315,-54.3718,Biomass,,,,2010.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1076672,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
